Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns]
2026-01-30 17:08:24,46,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,649380,1421333,0,2071137,143443
2026-01-30 17:08:24,47,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,636786,1392592,0,2032138,144377
2026-01-30 17:08:25,48,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,624319,1394349,0,2019885,135737
2026-01-30 17:08:25,49,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,646882,1387402,0,2034674,143284
2026-01-30 17:08:25,50,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,661800,1395860,0,2058149,144223
2026-01-30 17:08:25,51,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,660218,1387076,0,2047685,147061
2026-01-30 17:08:25,52,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,673872,1382694,0,2057094,137994
2026-01-30 17:08:25,53,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,648934,1412704,0,2062218,138787
2026-01-30 17:08:25,54,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,654577,1388122,0,2043022,144956
2026-01-30 17:08:25,55,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,674040,1382012,0,2056404,141214
2026-01-30 17:08:25,56,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,632208,1396469,0,2030887,141318
2026-01-30 17:08:25,57,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,674638,1382817,0,2057767,142733
2026-01-30 17:08:25,58,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,650137,1397413,0,2047796,150025
2026-01-30 17:08:25,59,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,644151,1386384,0,2030922,139364
2026-01-30 17:08:25,60,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,670845,1421038,0,2092044,140896
2026-01-30 17:08:25,61,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,615453,1399515,0,2016944,144018
2026-01-30 17:08:25,62,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,678159,1413924,4015953,6109387,143409
2026-01-30 17:08:25,63,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,649557,1398897,0,2049837,203880
2026-01-30 17:08:25,64,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,654870,1404321,0,2062880,151833
2026-01-30 17:08:25,65,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,661762,1384561,0,2046853,147389
2026-01-30 17:08:25,66,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,647219,1390010,0,2038869,146149
2026-01-30 17:08:25,67,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,641940,1381989,0,2024423,144300
2026-01-30 17:08:25,68,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,649846,1385677,0,2037043,140428
2026-01-30 17:08:25,69,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,662296,1383871,0,2046534,146236
2026-01-30 17:08:25,70,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,661718,1381623,0,2043716,146319
2026-01-30 17:08:25,71,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,644274,1421691,0,2066264,140811
2026-01-30 17:08:25,72,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,632646,1385543,0,2018664,144683
2026-01-30 17:08:25,73,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,647002,1397003,0,2044396,144409
2026-01-30 17:08:25,74,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,626135,1384462,0,2013628,142189
2026-01-30 17:08:25,75,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,652421,1397752,0,2050756,140915
2026-01-30 17:08:25,76,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,650800,1393953,0,2047745,142850
2026-01-30 17:08:25,77,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,691108,1428453,0,2119933,139465
2026-01-30 17:08:25,78,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,649008,1412617,0,2062093,137805
2026-01-30 17:08:25,79,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,623525,1390149,0,2013973,143303
2026-01-30 17:08:25,80,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,618626,1388694,0,2007560,142646
2026-01-30 17:08:25,81,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,630200,1372044,0,2003531,140078
2026-01-30 17:08:25,82,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,620368,1389573,3985699,5996881,173437
2026-01-30 17:08:25,83,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,644819,1382612,0,2028455,195999
2026-01-30 17:08:25,84,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,590551,1408101,0,1999089,146854
2026-01-30 17:08:25,85,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,623467,1410712,0,2034716,143518
